Month_End,CPI,FEDFUNDS,Industrial_Production,GDP,Unemployment_Rate,Consumer_Sentiment,Credit_Spread,Regime_Label,Regime_Prob_0,Regime_Prob_1,Regime_Prob_2,Regime_Prob_3,Regime_Prob_4,Regime_Prob_5,Regime_Prob_6,Regime_Prob_7,Regime_Prob_8,Regime_Prob_9,Regime_Label_Smoothed,Regime_Name
2016-05-31,239.557,0.37,98.2549,1.76860970143653,4.8,94.7,6.260909090909092,1,4.4387092770656094e-11,0.9999999994336304,2.1544120932966785e-18,7.10168149216788e-40,3.940156328146663e-14,5.219430589212107e-10,5.843745071410687e-17,7.244119460405004e-150,0.0,4.8567568228640763e-48,1.0,Crisis Peak
2016-06-30,240.222,0.38,98.7315,1.75801659291352,4.9,93.5,6.104090909090909,1,2.8458166354816423e-12,0.9999999992429616,4.747854655530542e-18,1.9266769646684168e-40,6.993915198217796e-14,7.541212440174872e-10,1.540578216372708e-15,8.1689348350342145e-140,0.0,9.999323030413842e-48,1.0,Crisis Peak
2016-07-31,240.101,0.39,98.8452,1.76768071371246,4.8,90.0,5.649090909090909,1,9.003799737655619e-13,0.9999999988341701,6.76125899899891e-16,1.1928546015522938e-38,7.84304780172716e-14,1.164776202711031e-09,7.418762848024189e-14,5.467427616969763e-147,0.0,3.459834564975888e-43,1.0,Crisis Peak
2016-08-31,240.545,0.4,98.7427,1.79840451266319,4.9,89.8,5.3,1,4.089552992149303e-13,0.9999999986923527,3.8068109654257796e-16,1.364863632896294e-39,3.8965907353407835e-15,1.3071225719389341e-09,1.1137050216289963e-13,1.4425275539367331e-139,0.0,4.504585367543493e-44,1.0,Crisis Peak
2016-09-30,241.176,0.4,98.6552,1.84851234831627,5.0,91.2,5.1454545454545455,1,3.980870554791292e-13,0.9999999989294681,2.5346122945726173e-17,3.1329375021212364e-41,2.673028275353932e-15,1.0700915797381605e-09,3.950857140980744e-14,5.090585925813274e-131,3.78921666e-316,2.7845750426432624e-47,1.0,Crisis Peak
2016-10-31,241.741,0.4,98.7237,1.91426688263992,4.9,87.2,4.736666666666666,1,1.5122135095962587e-13,0.9999999978396659,8.239844459260092e-15,1.021844415555802e-39,3.1208248335472898e-15,2.154334473844144e-09,5.837190432431656e-12,7.900576145510315e-134,2.201490373499807e-286,2.343889078233238e-43,1.0,Crisis Peak
2016-11-30,242.026,0.41,98.3443,1.99176848342488,4.7,93.8,4.88909090909091,1,6.166923330944436e-12,0.9999999998758402,5.985916622741001e-19,3.3641907887218893e-41,7.65165724082096e-11,4.147633044131763e-11,3.930088440247601e-17,1.8727399166228604e-152,0.0,5.302359762957873e-51,1.0,Crisis Peak
2016-12-31,242.637,0.54,99.0406,2.07973841758669,4.7,98.2,4.277391304347826,1,1.948578342121888e-11,0.9999997991181271,2.1005998937544362e-21,8.354959294781258e-42,2.008612104648479e-07,1.1767325987483772e-12,1.8137006927395913e-20,1.0399932265031361e-165,0.0,9.219740204832648e-56,1.0,Crisis Peak
2017-01-31,243.618,0.65,98.8158,2.178950984539469,4.7,98.5,4.0209090909090905,1,5.7610851398410995e-11,0.9999996619118193,1.887101352932333e-21,2.2406782735344067e-41,3.380300883808727e-07,4.815336093866595e-13,1.4007302630565209e-21,1.1576329567711668e-176,0.0,9.339264125973444e-56,1.0,Crisis Peak
2017-02-28,244.006,0.66,98.4356,2.2912999926913,4.6,96.3,3.853,1,1.1543431646311168e-10,0.9999988967845096,4.9492167823554926e-20,1.6077380013579838e-40,1.1030991315767456e-06,9.244699698807052e-13,3.0710707306589223e-21,1.2573599469085402e-184,0.0,4.218010703151693e-54,1.0,Crisis Peak
2017-03-31,243.892,0.79,99.0492,2.41641136932385,4.4,96.9,3.898260869565217,1,3.6167485917561913e-10,0.9978606378829303,6.804387929484812e-20,1.5867917006285155e-38,0.002139361755349791,4.496227383572103e-14,4.231755248363827e-24,8.777165565025565e-219,0.0,1.8911364699102363e-53,1.0,Crisis Peak
2017-04-30,244.193,0.9,100.0416,2.54891311580241,4.4,97.0,3.9166666666666665,1,2.4413347315696036e-10,0.5443638471608067,1.5269050752643971e-19,6.27080963495403e-38,0.45563615259505114,8.652978963608584e-15,4.5935302955569156e-24,3.5836742830745955e-229,0.0,2.276361235492883e-54,1.0,Crisis Peak
2017-05-31,244.004,0.91,100.128,2.6797124603465,4.4,97.1,3.743478260869565,4,2.3540149219517486e-10,0.20960902699583808,7.925835685894509e-20,1.1490741891518975e-38,0.7903909727687571,3.3919387794202388e-15,7.854989462178969e-25,1.428594411583217e-230,0.0,8.579336212637103e-57,4.0,Late-Cycle Surge
2017-06-30,244.163,1.04,100.337,2.79852272980408,4.3,95.0,3.7509090909090905,4,9.691862358954222e-11,0.0015832578977196482,1.7890711672554557e-18,4.820070287356102e-37,0.9984167420053615,1.1161382149870473e-16,9.525527248148875e-27,1.2281731269565056e-259,0.0,4.110976345022463e-54,4.0,Late-Cycle Surge
2017-07-31,244.243,1.15,100.0865,2.896396714645209,4.3,93.4,3.691904761904762,4,3.1808001018562956e-10,9.396204582386271e-05,7.389459908058503e-17,1.2450586402632312e-35,0.9999060376360961,6.011937076199686e-17,8.67930815066158e-29,3.665975069404784e-279,0.0,1.4735624187662112e-51,4.0,Late-Cycle Surge
2017-08-31,245.183,1.16,99.6323,2.96466665636978,4.4,96.8,3.833913043478261,4,2.6173912674220584e-09,0.005435246567403031,5.923896852323335e-19,2.214799059841308e-37,0.9945647508152055,4.3145533429441457e-16,1.7620310676317417e-30,3.8018739810453823e-267,0.0,1.38954228315945e-56,4.0,Late-Cycle Surge
2017-09-30,246.435,1.15,99.7482,2.9952194482495,4.3,95.1,3.719090909090909,4,2.6025023176293716e-10,0.00013222966003900718,1.9352571756737633e-18,1.670913601257176e-37,0.9998677700797108,6.100052457927713e-17,1.5127748935171796e-29,5.6674562060275675e-269,0.0,2.093991711492303e-56,4.0,Late-Cycle Surge
2017-10-31,246.626,1.15,100.9893,2.98089754688416,4.2,100.7,3.492272727272727,4,1.8206779481215302e-10,0.013649172317916448,2.1519473541356866e-22,9.284072120601046e-39,0.9863508275000159,1.430349540114966e-18,6.519528482493373e-32,5.244815669892744e-273,0.0,4.023821253021261e-63,4.0,Late-Cycle Surge
2017-11-30,247.284,1.16,101.2493,2.9170990223632094,4.2,98.5,3.6818181818181817,4,2.7197529930749957e-11,0.0009495729925599085,5.026330889110082e-21,5.511053439978903e-38,0.9990504269802426,1.1160638338711042e-18,3.1835996698280096e-29,2.8797459603619836e-270,0.0,5.497107893768565e-60,4.0,Late-Cycle Surge
2017-12-31,247.805,1.3,101.4871,2.80453268317476,4.1,95.9,3.6,4,1.0340167527757498e-11,6.814599167035403e-07,7.36676877154803e-19,1.079299065728827e-34,0.9999993185297432,5.21963536188801e-20,4.155276178179392e-29,7.042995231319592e-303,0.0,3.683733736890392e-52,4.0,Late-Cycle Surge
2018-01-31,248.859,1.41,101.4852,2.65745652075374,4.0,95.7,3.361739130434782,4,5.242780801552941e-12,2.052458175790669e-10,1.248460353159673e-18,9.317006222527612e-33,0.9999999997895115,3.42671967785605e-21,1.159427930097335e-30,0.0,0.0,1.2545522963458894e-47,4.0,Late-Cycle Surge
2018-02-28,249.529,1.42,101.7319,2.49408827326035,4.1,99.7,3.5420000000000003,4,2.662350937360753e-12,1.0915775467750893e-10,2.1402385613678737e-21,3.40837772368534e-34,0.9999999998881799,1.8500525192968985e-20,1.6871526935627687e-32,1.4270113e-317,0.0,1.3410506889451987e-50,4.0,Late-Cycle Surge
2018-03-31,249.577,1.51,102.1943,2.32560895771004,4.0,101.4,3.645217391304348,4,1.3095157737774707e-12,1.3890732918901186e-17,3.499134089552808e-22,6.099695913549393e-33,0.9999999999986904,2.474548943763516e-21,7.465702872962152e-36,0.0,0.0,6.936311847526688e-49,4.0,Late-Cycle Surge
2018-04-30,250.227,1.69,103.3551,2.15390287267833,4.0,98.8,3.473333333333333,4,2.6559310743182262e-14,1.8705635157305307e-31,7.353188978627116e-20,2.5444226629946245e-30,0.9999999999999734,3.2002291150376623e-23,6.189029898588842e-34,0.0,0.0,9.025819598774607e-43,4.0,Late-Cycle Surge
2018-05-31,250.792,1.7,102.381,1.97791878105511,3.8,98.0,3.468695652173913,4,1.364565258547214e-14,2.8538699777739326e-39,5.335098362608608e-20,2.483355041894477e-29,0.9999999999999865,4.9692217123605395e-24,8.905036875296194e-36,0.0,0.0,1.884467971255218e-39,4.0,Late-Cycle Surge
2018-06-30,251.018,1.82,103.2256,1.80011453850558,4.0,98.2,3.4518181818181817,4,4.108541766982667e-16,5.580741159781225e-50,1.0397833448459972e-19,2.5097749003927915e-29,0.9999999999999996,5.325951378377517e-24,8.50010513445324e-35,0.0,0.0,1.6087350677142297e-38,4.0,Late-Cycle Surge
2018-07-31,251.214,1.91,103.3561,1.63328268619688,3.8,97.9,3.5900000000000003,4,5.539724714010165e-17,1.2480735167235567e-67,1.3510623106913477e-19,5.093063037715073e-28,1.0,6.278211685136158e-26,2.201326532740341e-37,0.0,0.0,1.8154906972953925e-36,4.0,Late-Cycle Surge
2018-08-31,251.663,1.91,104.0585,1.49497146097072,3.8,96.2,3.4526086956521738,4,2.4263550610101023e-18,1.338775266395661e-78,6.603372711390888e-18,2.6665732826989237e-27,1.0,1.853668364915982e-26,1.0098562457508816e-34,0.0,0.0,7.557747969499119e-35,4.0,Late-Cycle Surge
2018-09-30,252.182,1.95,104.1038,1.40144951761527,3.7,100.1,3.341428571428572,4,5.771436049064659e-19,4.7198393154179794e-89,6.790626763032087e-21,5.766029240995788e-29,1.0,2.569037051436951e-26,5.001441236764023e-42,0.0,0.0,1.5533315148010552e-39,4.0,Late-Cycle Surge
2018-10-31,252.772,2.19,103.9297,1.35990719669466,3.8,98.6,3.5191304347826087,4,4.664008292932284e-19,9.713607755223053e-101,8.947513176955393e-20,2.4497781897344022e-27,1.0,6.796988097744703e-28,7.403868584273306e-41,0.0,0.0,1.0020387529717592e-35,4.0,Late-Cycle Surge
2018-11-30,252.594,2.2,104.0126,1.37060782302217,3.8,97.5,4.017272727272727,4,4.501301737704203e-19,3.200588935675758e-101,5.653853682409583e-19,9.61517596777281e-27,1.0,1.791070029932694e-28,1.9025007320686952e-39,0.0,0.0,2.4799433928000867e-34,4.0,Late-Cycle Surge
2018-12-31,252.767,2.27,104.0451,1.42538569810405,3.9,98.3,4.791428571428572,4,1.073038199257833e-18,2.81462313565879e-98,2.3065809594492453e-19,7.085738085582023e-27,1.0,3.526014739883642e-28,3.827593058361011e-40,0.0,0.0,1.0102299833543749e-34,4.0,Late-Cycle Surge
2019-01-31,252.561,2.4,103.3598,1.50300758628889,4.0,91.2,4.605217391304348,4,3.3814042155196484e-16,5.220270536064636e-94,5.810468683899797e-13,1.322127899877569e-21,0.9999999999994187,9.14605411074981e-30,1.8191621917934682e-31,0.0,0.0,2.585592179113568e-23,4.0,Late-Cycle Surge
2019-02-28,253.319,2.4,102.8251,1.57942121361084,3.8,93.8,4.128,4,8.985563122386822e-16,2.6026223818796385e-92,1.2608098106274973e-15,1.3258917483538302e-22,0.9999999999999978,3.475707526977991e-30,9.700965001229595e-38,0.0,0.0,2.91452423342435e-26,4.0,Late-Cycle Surge
2019-03-31,254.277,2.41,102.8361,1.63648580649111,3.8,98.4,4.010454545454546,4,1.2835056459737504e-15,5.206513117927331e-88,5.678134133549638e-19,1.0998040860840925e-24,0.9999999999999987,1.4237902306691982e-28,6.36408707945394e-43,0.0,0.0,9.336753991919997e-32,4.0,Late-Cycle Surge
2019-04-30,255.233,2.42,102.2748,1.67114402259211,3.7,97.2,3.780909090909091,4,8.083668772646699e-15,2.203038592594342e-86,4.688601057191627e-18,1.4196522687198238e-23,0.999999999999992,4.869350639350283e-29,6.550779098745222e-43,0.0,0.0,1.091238698286581e-29,4.0,Late-Cycle Surge
2019-05-31,255.296,2.39,102.4176,1.68631691413266,3.6,100.0,4.06391304347826,4,1.545803386044283e-14,1.1492517707851895e-86,7.145411634545145e-20,2.142310627630902e-24,0.9999999999999845,2.1517896585901277e-28,1.3676994172242065e-46,0.0,0.0,6.186158762963437e-33,4.0,Late-Cycle Surge
2019-06-30,255.213,2.38,102.5425,1.68321052551067,3.6,98.2,4.214285714285714,4,3.2028035888133915e-15,6.993865112618999e-88,4.980345796025099e-19,3.2860139974911988e-24,0.9999999999999969,1.776429953859055e-29,1.5133510313167098e-44,0.0,0.0,1.3968701676340805e-31,4.0,Late-Cycle Surge
2019-07-31,255.802,2.4,102.0057,1.65492188450584,3.7,98.4,3.997391304347826,4,1.9398702618102447e-14,3.0329991615156756e-84,1.0994012549642359e-18,5.803736874125198e-24,0.9999999999999807,7.7313024289813265e-28,1.2645834142046054e-43,0.0,0.0,7.582169373914355e-31,4.0,Late-Cycle Surge
2019-08-31,256.036,2.13,102.7814,1.59167405369384,3.6,89.8,4.293913043478261,4,2.6312004290480507e-16,1.636450160655654e-83,1.5040552013991213e-12,4.992707415702e-22,0.9999999999984959,5.309342330879e-30,4.13612822959732e-29,0.0,0.0,1.8431335106576044e-24,4.0,Late-Cycle Surge
2019-09-30,256.43,2.04,102.4601,1.48765462181696,3.5,93.2,3.943809523809524,4,1.5368520692933998e-17,6.936173712072254e-86,3.326582786855013e-16,7.951879679224232e-25,0.9999999999999996,8.241949990080407e-29,5.920633257233168e-34,0.0,0.0,9.305435378373117e-30,4.0,Late-Cycle Surge
2019-10-31,257.155,1.83,101.5878,1.35011262270832,3.6,95.5,4.098260869565218,4,1.2099158252088041e-17,2.260122867182404e-75,5.6269107017444866e-18,1.8833742455240595e-27,1.0,2.703356315656213e-24,1.499256661082528e-33,0.0,0.0,9.805620503152705e-34,4.0,Late-Cycle Surge
2019-11-30,257.879,1.55,102.1494,1.1917427607844,3.6,96.8,4.047272727272727,4,1.9241333401723362e-19,2.254520818419998e-73,1.0791828544810417e-18,3.987730492296432e-30,1.0,9.36799645900466e-22,5.743664856497053e-34,0.0,0.0,9.250893725245633e-39,4.0,Late-Cycle Surge
2019-12-31,258.63,1.55,101.9421,1.02541013345376,3.6,99.3,3.713181818181818,4,3.0447388652203746e-20,1.4931806834286753e-82,2.5010312294508616e-20,1.3027454531739684e-31,1.0,9.971173428082274e-21,2.2573431873853697e-38,0.0,0.0,4.2689320013046904e-42,4.0,Late-Cycle Surge
2020-01-31,259.127,1.55,101.3372,0.860358502542956,3.6,99.8,3.601304347826087,4,5.669795607924891e-20,1.2276378889519182e-89,5.84299564249598e-20,2.5828012617265186e-31,1.0,3.816801507910357e-19,2.3387666712524036e-38,0.0,0.0,7.321469002777694e-42,4.0,Late-Cycle Surge
2020-02-29,259.25,1.58,101.6718,0.702170896319922,3.5,101.0,3.921904761904762,4,1.595705816299402e-21,1.3833794084564258e-107,8.22637707671881e-21,4.3705014547029133e-32,1.0,1.0943742938426164e-19,8.575730803968305e-43,0.0,0.0,2.5179892112061005e-44,4.0,Late-Cycle Surge
2020-03-31,258.076,0.65,97.606,-10.4145904578785,4.4,89.1,7.854090909090909,5,2.870289578378527e-261,0.0,1.5879857715835952e-17,3.845028947796704e-217,0.0,1.0,0.0,3.4830854603411284e-242,4.259785e-318,0.0,2.0,Mid-Cycle Dip
2020-04-30,256.032,0.05,84.6812,-13.1701669149038,14.8,71.8,8.129999999999999,2,0.0,0.0,1.0,3.7529485900000737e-212,0.0,8.623226715229599e-94,0.0,0.0,0.0,0.0,2.0,Deep Recession
2020-05-31,255.802,0.05,86.0108,-14.5875276198033,13.2,72.3,7.287272727272727,2,0.0,0.0,1.0,8.691787152274251e-265,0.0,8.55138121053227e-75,0.0,0.0,0.0,0.0,2.0,Deep Recession
2020-06-30,257.042,0.08,91.6745,-11.0689306697268,11.0,78.1,6.066363636363636,2,3.993431374370128e-273,0.0,1.0,6.485039794474223e-179,0.0,4.545810407122781e-30,0.0,2.089377732477445e-182,0.0,0.0,2.0,Deep Recession
2020-07-31,258.352,0.09,95.0037,-7.59387097573855,10.2,72.5,5.699565217391305,2,7.065277432743082e-167,0.0,0.9999999980079739,9.844323005453348e-101,0.0,1.992026677726862e-09,0.0,2.747893975732828e-132,0.0,1.8802755936846068e-265,2.0,Deep Recession
2020-08-31,259.316,0.1,95.9294,-4.16648105839642,8.4,74.1,5.123809523809523,5,2.6088967187875515e-85,7.229856251144351e-266,0.00023444001322465456,1.65537791469795e-58,0.0,0.9997655599867756,6.074189923078082e-158,8.657096305063802e-48,1.5756898364122732e-304,1.995765981076786e-95,5.0,Mid-Cycle Dip
2020-09-30,259.997,0.09,95.8914,-4.21312515474699,7.8,80.4,5.26,5,5.837281876902068e-84,1.2574458520712037e-306,1.9697141067247088e-05,1.1831465018007506e-61,2.668417284758004e-285,0.9999803028589331,3.005867890120269e-154,6.275905308582919e-45,3.1475102759648136e-138,1.3400245105772256e-108,5.0,Mid-Cycle Dip
2020-10-31,260.319,0.09,96.5256,-4.24620805407712,6.9,81.8,5.052173913043478,5,1.8839892921594046e-85,0.0,8.000392590011699e-07,5.04543439228724e-63,1.550550455982337e-238,0.999999199960741,6.375076812880445e-146,2.7038236586538876e-43,1.9201663249863793e-40,6.543309850841278e-116,5.0,Mid-Cycle Dip
2020-11-30,260.911,0.09,96.9529,-4.26486249158849,6.7,76.9,4.525238095238096,5,1.1110968230873535e-87,0.0,1.1774311516028511e-05,2.216136888622287e-60,1.2680810558795777e-235,0.9999882256884839,2.673708530719271e-141,2.1275396861445783e-39,4.128140558562712e-52,1.3673591904000658e-109,5.0,Mid-Cycle Dip
2020-12-31,262.045,0.09,98.2039,-4.387957693668009,6.7,80.7,4.044782608695653,5,2.6846508588367e-93,0.0,1.0969498908658525e-06,1.644040007035732e-65,7.483856846077269e-220,0.999998903050109,1.109969663642236e-166,6.897767020300555e-49,2.4108337348649915e-38,1.8221052618589675e-121,5.0,Mid-Cycle Dip
2021-01-31,262.639,0.09,98.8135,-4.49078816116368,6.4,79.0,3.784090909090909,5,1.029617792415168e-96,0.0,6.906868866447887e-06,1.4459820365460642e-65,1.6473912216002674e-209,0.9999930931311334,2.9200368487531343e-169,4.327202074362873e-50,1.6852241335400254e-28,3.7472692878356952e-124,5.0,Mid-Cycle Dip
2021-02-28,263.573,0.08,95.5072,-4.57588507978225,6.2,76.8,3.526190476190476,5,9.448418955606452e-91,0.0,1.824865939645405e-05,1.2470032518587004e-62,1.4794100389745476e-241,0.9999817513406037,1.4907287839820872e-136,1.456606852668117e-43,2.944232541578223e-29,1.3607071262707784e-123,5.0,Mid-Cycle Dip
2021-03-31,264.847,0.07,98.1929,7.850925465727679,6.1,84.9,3.5473913043478262,8,2.455341927611315e-63,0.0,1.0372573673456581e-41,4.1242685818720215e-166,2.2571055977816808e-66,3.862234314126014e-18,6.628640354930848e-28,8.088877084015228e-18,1.0,0.0,8.0,Slowdown
2021-04-30,266.625,0.07,98.3317,11.897035762319,6.1,88.3,3.2709090909090905,8,8.897128792905642e-148,0.0,1.0987796190996035e-65,1.8945576083569685e-304,3.391681247760533e-179,6.1196131138760426e-31,2.219657209555427e-111,1.0450567455555884e-21,1.0,0.0,8.0,Slowdown
2021-05-31,268.404,0.06,99.1867,14.404877281331,5.8,82.9,3.333809523809524,8,1.0420160799405686e-230,0.0,7.773709582867754e-81,0.0,0.0,1.757331586322087e-43,1.270875879605524e-200,5.51246676255094e-22,1.0,0.0,8.0,Slowdown
2021-06-30,270.71,0.08,99.6483,10.5902013421649,5.9,85.5,3.174545454545455,8,6.426216325992994e-116,0.0,1.4537894880018308e-58,3.0542795864767697e-252,1.2720048634720471e-170,4.501987946391315e-31,4.964565852162239e-62,1.4716899616414263e-22,1.0,0.0,8.0,Slowdown
2021-07-31,271.965,0.1,100.0668,7.13299952025082,5.4,81.2,3.17304347826087,8,9.868687711954426e-56,0.0,5.470546044138907e-38,1.3509187244449518e-140,6.470615975033386e-96,3.032148767748634e-24,1.2012692441660275e-10,9.665279342361502e-23,0.999999999879873,1.9594265522e-313,8.0,Slowdown
2021-08-31,272.752,0.09,100.0412,3.9888304321115102,5.1,70.3,3.321363636363636,6,3.531172428360661e-36,1.3014520400543745e-111,2.7542755888908357e-22,4.162252535971338e-77,1.086089386743702e-75,3.066079550443042e-22,0.9999999999952194,5.0269832807134355e-24,4.780732063336102e-12,1.4367063019285147e-118,6.0,Mild Expansion
2021-09-30,273.942,0.08,98.9955,4.2824534898759,4.7,72.8,3.117272727272727,6,2.7109181802337317e-34,2.019703220159037e-125,1.2147555960851276e-22,1.0227154099083448e-78,1.3896737042310898e-64,1.59220543706799e-21,0.9999999353492729,3.208782470051727e-32,6.465072720657301e-08,1.7557915766625972e-130,6.0,Mild Expansion
2021-10-31,276.528,0.08,100.3542,4.54336855505955,4.5,71.7,3.149090909090909,6,4.021296234761053e-39,7.579413602116123e-145,6.0998294500068555e-25,9.65589868683473e-83,1.8592776392057331e-88,1.5709315890585172e-28,0.9999998488907994,1.033478190120968e-34,1.5110920051894915e-07,1.3853577043295586e-144,6.0,Mild Expansion
2021-11-30,278.824,0.08,101.2684,4.788371132873809,4.2,67.4,3.2245454545454546,6,6.56606458072651e-46,9.975266391714907e-171,3.9177986515936726e-26,1.1770744955127941e-86,2.5405115052310357e-120,2.2843653564271117e-38,0.9999999999861124,4.929816186737803e-38,1.3887605802864881e-11,1.4502945433276856e-155,6.0,Mild Expansion
2021-12-31,280.806,0.08,101.1948,5.063264461189849,3.9,70.6,3.2630434782608693,6,4.47593097980086e-44,6.626080950671718e-183,2.4611061146545747e-26,1.3301919361115602e-87,2.8124157189002928e-121,7.126424179034029e-38,0.9999999999999996,3.370028213409837e-45,3.515713418451476e-16,1.0187419462014593e-169,6.0,Mild Expansion
2022-01-31,282.542,0.08,101.2146,5.338887810779889,4.0,67.2,3.2247619047619045,6,3.3530504922123055e-50,7.854565796280248e-223,3.6141323589860953e-28,9.013547737542203e-96,1.2476242568099153e-140,3.5359315801778094e-42,0.9999999999698639,8.226912647382473e-38,3.013615829339449e-11,5.396371970908095e-186,6.0,Mild Expansion
2022-02-28,284.525,0.08,101.8458,5.61773595496879,3.8,62.8,3.646,6,1.98793311192237e-57,3.0530626650321752e-261,3.7553651162939315e-29,1.5605922268756638e-101,3.5678393861337375e-176,6.597337924843838e-52,1.0,2.8753915688422527e-38,2.0075869456642999e-16,2.9408464980877405e-201,6.0,Mild Expansion
2022-03-31,287.467,0.2,102.6732,5.15612777969839,3.7,59.4,3.788695652173913,6,3.280115852883725e-59,2.333968600714427e-217,1.8987440567162059e-28,7.834475814624012e-93,1.5263210078066082e-195,2.7809083488802632e-61,1.0,3.4031150667457085e-44,3.5248357541795515e-24,1.0399377611381277e-172,6.0,Mild Expansion
2022-04-30,288.582,0.33,102.9024,4.6994945327052,3.7,65.2,3.6536363636363633,6,6.7661398603175085e-49,2.269078754804933e-154,1.3769135445460482e-24,8.291188980102011e-79,1.3132127076066791e-166,1.9479719009156947e-52,1.0,5.276907504989339e-52,2.1612418825208967e-17,7.972622670375038e-146,6.0,Mild Expansion
2022-05-31,291.299,0.77,102.9659,4.24419461722217,3.6,58.4,4.487727272727273,6,2.08065799063105e-53,6.575203262997073e-131,5.91026294190023e-22,1.2309505269703548e-69,9.586483817398834e-174,4.1448308611973424e-67,1.0,2.1014189141790634e-83,2.1832656492620815e-42,1.5056818590561784e-111,6.0,Mild Expansion
2022-06-30,295.072,1.21,102.8224,3.66953541243706,3.6,50.0,4.87,6,3.8440402632124372e-59,7.946945365054203e-123,2.6954180759967135e-19,1.5358678600726494e-61,2.282330176807932e-186,2.73750803245702e-85,1.0,6.383521910208274e-121,1.195120957009315e-74,3.7218900615407026e-78,6.0,Mild Expansion
2022-07-31,294.94,1.68,103.0505,3.09534209686792,3.5,51.5,5.300909090909091,6,2.039217760619997e-54,5.484751934528368e-109,6.489244950905133e-15,1.1644838922112494e-48,4.091944888072667e-158,3.427456128822187e-88,0.9999999999999938,1.4998430440208545e-194,1.5348246628666426e-141,8.821529288757495e-51,6.0,Mild Expansion
2022-08-31,295.162,2.33,103.1703,2.521296393101109,3.6,58.2,4.8,6,5.316876427760066e-44,1.741188852945044e-106,9.014235897055877e-09,3.4345734136970293e-34,2.3148355808190422e-108,6.001849058201621e-79,0.9999999909857644,9.142878453682542e-293,2.775363258259602e-305,4.081075671122237e-28,6.0,Mild Expansion
